Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity
04/29/2021,36061,17,New York County,NY,39.4,642245,642222,43.9,640318,45.9,181897,65.9,97.2,911960,56,911897,62.3,902958,64.7,209929,76,C,10,11,11,11,Metro,2,3,3,3
04/29/2021,36081,17,Queens County,NY,31.2,703724,703695,36.2,702502,39,211407,57.4,97.2,1068198,47.4,1068132,55.0,1056530,58.6,259821,70.5,C,10,10,10,11,Metro,2,2,2,3
04/28/2021,36047,17,Kings County,NY,24.2,619866,619842,28.8,618842,31.3,172594,46.9,97.2,958315,37.4,958212,44.5,950001,48,217835,59.2,D,13,13,14,14,Metro,1,1,2,2
04/28/2021,36061,17,New York County,NY,38.3,623726,623703,42.6,622036,44.5,180300,65.3,97.2,901762,55.4,901699,61.6,893090,64,209015,75.7,C,10,11,11,11,Metro,2,3,3,3
04/28/2021,36081,17,Queens County,NY,30.4,685783,685755,35.3,684727,38,208253,56.5,97.2,1053262,46.7,1053197,54.2,1042077,57.8,257894,70,C,10,10,10,11,Metro,2,2,2,3
04/28/2021,36005,17,Bronx County,NY,24.2,342504,342466,29,341980,32,106444,56.4,97.2,476987,33.6,476923,40.4,472846,44.2,126579,67.1,D,13,13,14,15,Metro,1,1,2,3
04/28/2021,36085,17,Richmond County,NY,30.1,143467,143456,35.1,143228,38.5,50832,64.1,97.2,195462,41.1,195444,47.8,193370,51.9,59612,75.2,B,6,6,6,7,Metro,2,2,2,3
04/27/2021,36005,17,Bronx County,NY,23.8,337430,337393,28.6,336948,31.5,105393,55.8,97.2,470827,33.2,470763,39.9,466847,43.6,125656,66.6,D,13,13,14,15,Metro,1,1,2,3
04/27/2021,36047,17,Kings County,NY,23.7,606082,606059,28.1,605147,30.6,170213,46.3,97.2,946584,37,946482,44.0,938647,47.4,216441,58.8,D,13,13,14,14,Metro,1,1,2,2
04/27/2021,36085,17,Richmond County,NY,29.6,141078,141067,34.5,140884,37.8,50390,63.5,97.2,193791,40.7,193773,47.4,191748,51.5,59424,74.9,B,5,6,6,7,Metro,1,2,2,3
04/27/2021,36081,17,Queens County,NY,29.8,672309,672281,34.6,671321,37.2,205914,55.9,97.2,1039090,46.1,1039025,53.5,1028311,57.1,256399,69.6,C,9,10,10,11,Metro,1,2,2,3
04/27/2021,36061,17,New York County,NY,37.4,608740,608718,41.6,607203,43.5,179111,64.9,97.2,891138,54.7,891075,60.9,882774,63.2,208259,75.4,C,10,11,11,11,Metro,2,3,3,3
04/26/2021,36061,17,New York County,NY,36.9,600796,600774,41,599319,42.9,178630,64.7,97.2,887190,54.5,887127,60.6,878926,62.9,207909,75.3,C,10,11,11,11,Metro,2,3,3,3
04/26/2021,36047,17,Kings County,NY,23.3,597652,597630,27.8,596746,30.2,169417,46.1,97.2,940441,36.7,940339,43.7,932638,47.1,215536,58.6,D,13,13,14,14,Metro,1,1,2,2
04/26/2021,36081,17,Queens County,NY,29.4,663485,663458,34.1,662529,36.8,204891,55.6,97.2,1030907,45.7,1030842,53.0,1020400,56.6,255538,69.4,C,9,10,10,11,Metro,1,2,2,3
04/26/2021,36085,17,Richmond County,NY,29.4,140036,140025,34.2,139847,37.5,50269,63.4,97.2,193020,40.5,193002,47.2,191012,51.3,59324,74.8,B,5,6,6,7,Metro,1,2,2,3
04/26/2021,36005,17,Bronx County,NY,23.6,334252,334216,28.3,333787,31.2,104920,55.6,97.2,467584,33,467520,39.6,463697,43.4,125276,66.4,D,13,13,14,15,Metro,1,1,2,3
04/25/2021,36005,17,Bronx County,NY,23.4,331281,331245,28,330827,30.9,104567,55.4,97.1,465139,32.8,465075,39.4,461375,43.1,125119,66.3,D,13,13,14,15,Metro,1,1,2,3
04/25/2021,36061,17,New York County,NY,36.4,592591,592569,40.5,591166,42.3,178296,64.6,97.1,883480,54.2,883417,60.3,875408,62.7,207671,75.2,C,10,11,11,11,Metro,2,3,3,3
04/25/2021,36047,17,Kings County,NY,23,588322,588301,27.3,587455,29.7,168659,45.8,97.1,934311,36.5,934211,43.4,926728,46.8,215044,58.5,D,13,13,13,14,Metro,1,1,1,2
04/25/2021,36085,17,Richmond County,NY,29.1,138356,138345,33.8,138171,37.1,50004,63.1,97.1,192101,40.3,192083,47.0,190148,51.1,59220,74.7,B,5,6,6,7,Metro,1,2,2,3
04/25/2021,36081,17,Queens County,NY,29,653595,653568,33.6,652677,36.2,203705,55.3,97.1,1021671,45.3,1021607,52.6,1011614,56.1,254943,69.2,C,9,10,10,11,Metro,1,2,2,3
04/24/2021,36085,16,Richmond County,NY,28.7,136434,136423,33.4,136257,36.6,49704,62.7,97.1,190828,40.1,190811,46.7,188928,50.7,59059,74.5,B,5,6,6,7,Metro,1,2,2,3
04/24/2021,36061,16,New York County,NY,35.8,583133,583111,39.8,581760,41.7,177704,64.4,97.1,877805,53.9,877742,59.9,869941,62.3,207189,75,C,10,10,11,11,Metro,2,2,3,3
04/24/2021,36047,16,Kings County,NY,22.6,577708,577687,26.8,576864,29.1,167512,45.5,97.1,925717,36.2,925617,43.0,918452,46.4,214232,58.2,D,13,13,13,14,Metro,1,1,1,2
04/24/2021,36081,16,Queens County,NY,28.5,642616,642589,33.1,641722,35.6,202254,54.9,97.1,1009464,44.8,1009401,51.9,999976,55.5,253954,68.9,C,9,10,10,11,Metro,1,2,2,3
04/24/2021,36005,16,Bronx County,NY,23,326804,326768,27.7,326362,30.5,103901,55,97.1,460791,32.5,460727,39.0,457279,42.8,124759,66.1,D,13,13,14,15,Metro,1,1,2,3
04/23/2021,36081,16,Queens County,NY,28,631825,631798,32.5,630973,35,200707,54.5,97.1,997472,44.3,997409,51.3,988400,54.8,252657,68.6,C,9,10,10,11,Metro,1,2,2,3
04/23/2021,36005,16,Bronx County,NY,22.7,322017,321981,27.3,321589,30.1,103107,54.6,97.1,455573,32.1,455509,38.6,452249,42.3,124140,65.8,D,13,13,14,15,Metro,1,1,2,3
04/23/2021,36085,16,Richmond County,NY,28.2,134377,134366,32.9,134202,36,49476,62.4,97.1,189018,39.7,189001,46.2,187183,50.3,58792,74.1,B,5,6,6,7,Metro,1,2,2,3
04/23/2021,36047,16,Kings County,NY,22.1,565427,565406,26.3,564627,28.5,166057,45.1,97.1,912988,35.7,912890,42.4,906112,45.8,212797,57.8,D,13,13,13,14,Metro,1,1,1,2
04/23/2021,36061,16,New York County,NY,35.2,572824,572802,39.1,571503,40.9,177052,64.1,97.1,870317,53.4,870254,59.4,862654,61.8,206529,74.8,C,10,10,11,11,Metro,2,2,3,3
04/22/2021,36081,16,Queens County,NY,27.6,621251,621224,32,620428,34.4,199117,54.1,97.1,984652,43.7,984590,50.7,976050,54.2,251304,68.2,C,9,10,10,11,Metro,1,2,2,3
04/22/2021,36047,16,Kings County,NY,21.7,554420,554399,25.7,553648,28,164781,44.8,97.1,902907,35.3,902812,41.9,896294,45.3,211509,57.5,D,13,13,13,14,Metro,1,1,1,2
04/22/2021,36061,16,New York County,NY,34.5,562429,562407,38.4,561158,40.2,176374,63.9,97.1,863166,53,863103,58.9,855729,61.3,205863,74.6,C,10,10,11,11,Metro,2,2,3,3
04/22/2021,36085,16,Richmond County,NY,27.9,132768,132757,32.5,132599,35.6,49287,62.2,97.1,187561,39.4,187544,45.9,185775,49.9,58604,73.9,B,5,6,6,7,Metro,1,2,2,3
04/22/2021,36005,16,Bronx County,NY,22.4,317432,317396,26.9,317025,29.6,102302,54.2,97.1,450752,31.8,450689,38.2,447588,41.8,123556,65.5,D,13,13,13,15,Metro,1,1,1,3
04/21/2021,36005,16,Bronx County,NY,22.1,313141,313105,26.5,312747,29.2,101580,53.8,97.1,446076,31.5,446014,37.8,443095,41.4,122972,65.1,D,13,13,13,15,Metro,1,1,1,3
04/21/2021,36047,16,Kings County,NY,21.3,546389,546368,25.4,545631,27.6,163566,44.5,97.1,893053,34.9,892959,41.5,886722,44.8,210289,57.2,D,13,13,13,14,Metro,1,1,1,2
04/21/2021,36081,16,Queens County,NY,27.2,612857,612832,31.5,612061,34,197654,53.7,97.1,973425,43.2,973364,50.1,965259,53.6,250112,67.9,C,9,10,10,11,Metro,1,2,2,3
04/21/2021,36061,16,New York County,NY,34.1,554820,554800,37.9,553581,39.6,175700,63.6,97.1,856902,52.6,856840,58.5,849643,60.8,205290,74.3,C,10,10,10,11,Metro,2,2,2,3
04/21/2021,36085,16,Richmond County,NY,27.7,131733,131722,32.2,131570,35.3,49128,62,97.1,186356,39.1,186339,45.6,184632,49.6,58480,73.7,B,5,6,6,7,Metro,1,2,2,3
04/20/2021,36061,16,New York County,NY,33.7,548141,548121,37.4,546935,39.2,175008,63.4,97.1,850161,52.2,850100,58.1,843137,60.4,204707,74.1,C,10,10,10,11,Metro,2,2,2,3
04/20/2021,36047,16,Kings County,NY,21.1,539427,539406,25.1,538682,27.2,162503,44.2,97.1,883022,34.5,882928,41.0,877083,44.3,209189,56.9,D,13,13,13,14,Metro,1,1,1,2
04/20/2021,36085,16,Richmond County,NY,27.4,130502,130491,31.9,130347,35,48929,61.7,97.1,185182,38.9,185165,45.3,183504,49.3,58341,73.6,B,5,6,6,7,Metro,1,2,2,3
04/20/2021,36081,16,Queens County,NY,26.9,605416,605391,31.2,604635,33.5,196497,53.3,97.1,962218,42.7,962157,49.5,954459,53,248979,67.6,C,9,10,10,11,Metro,1,2,2,3
04/20/2021,36005,16,Bronx County,NY,21.8,309508,309472,26.2,309129,28.9,100918,53.5,97.1,442074,31.2,442013,37.4,439269,41.1,122480,64.9,D,13,13,13,15,Metro,1,1,1,3
04/19/2021,36085,16,Richmond County,NY,27.1,129059,129048,31.6,128910,34.6,48656,61.4,97.1,183864,38.6,183847,45.0,182254,48.9,58184,73.4,B,5,6,6,7,Metro,1,2,2,3
04/19/2021,36005,16,Bronx County,NY,21.6,306324,306288,25.9,305950,28.6,100297,53.1,97.1,438448,30.9,438387,37.1,435785,40.7,122101,64.7,D,13,13,13,15,Metro,1,1,1,3
04/19/2021,36061,16,New York County,NY,33.3,541641,541621,37,540464,38.7,174416,63.2,97.1,843384,51.8,843323,57.6,836588,59.9,204279,74,C,10,10,10,11,Metro,2,2,2,3
04/19/2021,36081,16,Queens County,NY,26.5,597753,597728,30.8,596997,33.1,195301,53,97.1,949707,42.1,949646,48.9,942420,52.3,247766,67.3,C,9,10,10,11,Metro,1,2,2,3
04/19/2021,36047,16,Kings County,NY,20.8,532461,532442,24.7,531737,26.9,161444,43.9,97.1,872524,34.1,872433,40.5,866944,43.8,208214,56.6,D,13,13,13,14,Metro,1,1,1,2
04/18/2021,36081,16,Queens County,NY,26.1,587394,587370,30.2,586667,32.5,193567,52.6,97.1,937300,41.6,937240,48.2,930663,51.6,246825,67,C,9,10,10,11,Metro,1,2,2,3
04/18/2021,36061,16,New York County,NY,32.9,535331,535311,36.6,534190,38.3,173870,63,97.1,837144,51.4,837083,57.2,830659,59.5,204026,73.9,C,10,10,10,11,Metro,2,2,2,3
04/18/2021,36047,16,Kings County,NY,20.5,524105,524086,24.3,523400,26.4,160181,43.5,97.1,862167,33.7,862078,40.0,857037,43.3,207474,56.4,D,13,13,13,14,Metro,1,1,1,2
04/18/2021,36005,16,Bronx County,NY,21.3,302381,302345,25.6,302015,28.2,99581,52.8,97.1,435268,30.7,435208,36.9,432807,40.5,121856,64.6,D,13,13,13,15,Metro,1,1,1,3
04/18/2021,36085,16,Richmond County,NY,26.6,126656,126645,31,126516,34,48216,60.8,97.1,182717,38.4,182700,44.7,181185,48.6,58082,73.2,B,5,6,6,7,Metro,1,2,2,3
04/17/2021,36061,15,New York County,NY,32.3,525476,525456,35.9,524382,37.6,172776,62.6,97.1,824985,50.7,824924,56.3,819015,58.7,203522,73.7,C,10,10,10,11,Metro,2,2,2,3
04/17/2021,36047,15,Kings County,NY,20,512909,512890,23.8,512231,25.9,158142,43,97.1,845271,33,845183,39.3,840696,42.5,206168,56,D,13,13,13,14,Metro,1,1,1,2
04/17/2021,36081,15,Queens County,NY,25.4,572927,572903,29.5,572240,31.7,190604,51.7,97.1,918288,40.7,918229,47.3,912440,50.6,245396,66.6,C,9,9,10,11,Metro,1,1,2,3
04/17/2021,36005,15,Bronx County,NY,20.9,296723,296687,25.1,296373,27.7,98486,52.2,97.1,429390,30.3,429330,36.4,427232,39.9,121342,64.3,D,13,13,13,15,Metro,1,1,1,3
04/17/2021,36085,15,Richmond County,NY,26,123755,123744,30.3,123620,33.2,47601,60,97.1,180234,37.9,180217,44.1,178807,48,57840,72.9,B,5,6,6,7,Metro,1,2,2,3
04/16/2021,36005,15,Bronx County,NY,20,283916,283889,24,283610,26.5,95914,50.8,97.1,421505,29.7,421448,35.7,419580,39.2,120535,63.9,D,13,13,13,15,Metro,1,1,1,3
04/16/2021,36081,15,Queens County,NY,24.8,559017,558994,28.8,558360,31,187834,51,97.1,901296,40,901239,46.4,895974,49.7,243685,66.2,C,9,9,10,11,Metro,1,1,2,3
04/16/2021,36047,15,Kings County,NY,19.5,499633,499614,23.2,498979,25.2,155793,42.3,97.1,828980,32.4,828893,38.5,824831,41.7,204673,55.6,D,13,13,13,14,Metro,1,1,1,2
04/16/2021,36061,15,New York County,NY,31.5,513658,513641,35.1,512619,36.7,171008,61.9,97.1,811573,49.8,811516,55.4,805997,57.7,202543,73.4,C,10,10,10,11,Metro,2,2,2,3
04/16/2021,36085,15,Richmond County,NY,25.5,121377,121366,29.7,121247,32.6,47052,59.3,97.1,177171,37.2,177154,43.3,175898,47.2,57450,72.4,B,5,5,6,7,Metro,1,1,2,3
04/15/2021,36081,15,Queens County,NY,24.3,547280,547258,28.2,546643,30.3,185239,50.3,97.1,883667,39.2,883610,45.5,879008,48.8,241824,65.7,C,9,9,10,11,Metro,1,1,2,3
04/15/2021,36005,15,Bronx County,NY,19.4,274591,274566,23.2,274313,25.6,93962,49.8,97.1,414218,29.2,414162,35.1,412507,38.6,119703,63.4,D,13,13,13,14,Metro,1,1,1,2
04/15/2021,36047,15,Kings County,NY,19.1,489198,489179,22.7,488564,24.7,153824,41.8,97.1,812918,31.8,812832,37.8,809174,40.9,203190,55.2,D,13,13,13,14,Metro,1,1,1,2
04/15/2021,36085,15,Richmond County,NY,25.1,119347,119337,29.2,119220,32,46681,58.9,97.1,174664,36.7,174647,42.7,173489,46.6,57149,72.1,B,5,5,6,7,Metro,1,1,2,3
04/15/2021,36061,15,New York County,NY,30.9,503450,503433,34.4,502451,36,169654,61.4,97.1,798597,49,798541,54.5,793393,56.8,201506,73,C,10,10,10,11,Metro,2,2,2,3
04/14/2021,36085,15,Richmond County,NY,24.8,117929,117919,28.8,117802,31.6,46405,58.5,97.1,172449,36.2,172432,42.2,171402,46,56895,71.7,B,5,5,6,7,Metro,1,1,2,3
04/14/2021,36061,15,New York County,NY,30.4,495219,495203,33.8,494253,35.4,168650,61.1,97.1,785915,48.3,785861,53.7,781165,55.9,200739,72.7,C,10,10,10,11,Metro,2,2,2,3
04/14/2021,36047,15,Kings County,NY,18.8,480693,480675,22.3,480079,24.3,152013,41.3,97.1,797836,31.2,797752,37.0,794512,40.1,201777,54.8,D,13,13,13,14,Metro,1,1,1,2
04/14/2021,36005,15,Bronx County,NY,19,269766,269741,22.8,269492,25.2,92784,49.2,97.1,407692,28.7,407636,34.5,406205,38,119005,63,D,13,13,13,14,Metro,1,1,1,2
04/14/2021,36081,15,Queens County,NY,23.9,537945,537923,27.7,537326,29.8,183116,49.7,97.1,867674,38.5,867617,44.6,863614,47.9,240073,65.2,C,9,9,9,10,Metro,1,1,1,2
04/13/2021,36047,15,Kings County,NY,18.4,471619,471601,21.9,471022,23.8,150011,40.8,97.1,782983,30.6,782900,36.4,780056,39.4,200302,54.4,D,13,13,13,14,Metro,1,1,1,2
04/13/2021,36005,15,Bronx County,NY,18.6,264467,264443,22.4,264205,24.7,91676,48.6,97.1,400975,28.3,400920,33.9,399692,37.4,118319,62.7,D,13,13,13,14,Metro,1,1,1,2
04/13/2021,36085,15,Richmond County,NY,24.5,116538,116528,28.5,116412,31.3,46093,58.1,97.1,170238,35.8,170221,41.6,169318,45.5,56664,71.5,B,5,5,6,7,Metro,1,1,2,3
04/13/2021,36061,15,New York County,NY,29.9,486638,486622,33.2,485707,34.8,167619,60.7,97.1,771946,47.4,771892,52.7,767721,55,200022,72.4,C,9,10,10,11,Metro,1,2,2,3
04/13/2021,36081,15,Queens County,NY,23.4,528503,528481,27.2,527902,29.3,181134,49.2,97.1,851557,37.8,851501,43.8,848044,47.1,238579,64.8,C,9,9,9,10,Metro,1,1,1,2
04/12/2021,36081,15,Queens County,NY,22.9,515853,515834,26.5,515274,28.6,178787,48.5,97.1,834068,37,834014,42.9,831075,46.1,236839,64.3,C,9,9,9,10,Metro,1,1,1,2
04/12/2021,36061,15,New York County,NY,29.2,476199,476185,32.5,475300,34,166596,60.3,97.1,758158,46.5,758105,51.8,754336,54,199240,72.2,C,9,10,10,11,Metro,1,2,2,3
04/12/2021,36085,15,Richmond County,NY,23.9,113783,113774,27.8,113662,30.5,45552,57.4,97.1,168053,35.3,168036,41.1,167257,44.9,56430,71.2,B,5,5,6,7,Metro,1,1,2,3
04/12/2021,36005,15,Bronx County,NY,18.2,258743,258719,21.9,258490,24.2,90600,48,97.1,394753,27.8,394698,33.4,393610,36.8,117645,62.3,D,13,13,13,14,Metro,1,1,1,2
04/12/2021,36047,15,Kings County,NY,17.9,459330,459313,21.3,458747,23.2,147738,40.2,97.1,766119,29.9,766036,35.6,763565,38.6,198656,54,D,13,13,13,14,Metro,1,1,1,2
04/11/2021,36081,15,Queens County,NY,22.3,503138,503119,25.9,502580,27.9,175710,47.7,97.1,817142,36.3,817088,42.0,814597,45.2,235229,63.9,C,9,9,9,10,Metro,1,1,1,2
04/11/2021,36005,15,Bronx County,NY,17.9,254389,254366,21.5,254140,23.8,89797,47.6,97.1,390003,27.5,389949,33.0,388966,36.4,117209,62.1,D,13,13,13,14,Metro,1,1,1,2
04/11/2021,36085,15,Richmond County,NY,23.4,111344,111336,27.2,111228,29.9,44959,56.7,97.1,165945,34.9,165930,40.6,165261,44.4,56210,70.9,B,5,5,5,7,Metro,1,1,1,3
04/11/2021,36061,15,New York County,NY,28.6,465168,465154,31.8,464315,33.3,165261,59.9,97.1,746015,45.8,745964,50.9,742632,53.2,198457,71.9,C,9,10,10,11,Metro,1,2,2,3
04/11/2021,36047,15,Kings County,NY,17.5,448779,448762,20.8,448216,22.6,145620,39.6,97.1,750174,29.3,750091,34.8,748006,37.8,197034,53.6,D,13,13,13,14,Metro,1,1,1,2
04/10/2021,36081,14,Queens County,NY,21.6,487737,487719,25.1,487206,27,171970,46.7,97.1,797821,35.4,797770,41.1,795684,44.1,233301,63.3,C,9,9,9,10,Metro,1,1,1,2
04/10/2021,36061,14,New York County,NY,27.8,452229,452215,30.9,451464,32.3,163629,59.3,97.1,729194,44.8,729143,49.8,726285,52,197383,71.5,C,9,10,10,11,Metro,1,2,2,3
04/10/2021,36005,14,Bronx County,NY,17.4,246767,246745,20.9,246533,23.1,88198,46.7,97.1,380204,26.8,380150,32.2,379278,35.5,115849,61.4,D,13,13,13,14,Metro,1,1,1,2
04/10/2021,36085,14,Richmond County,NY,22.6,107538,107530,26.3,107426,28.8,44057,55.6,97.1,162799,34.2,162784,39.8,162225,43.6,55845,70.4,B,5,5,5,7,Metro,1,1,1,3
04/10/2021,36047,14,Kings County,NY,17,435808,435792,20.2,435275,22,142835,38.8,97.1,730475,28.5,730392,33.9,728642,36.8,194947,53,D,13,13,13,14,Metro,1,1,1,2
04/09/2021,36047,14,Kings County,NY,16.4,420782,420767,19.5,420289,21.2,139244,37.8,97.1,708733,27.7,708651,32.9,707227,35.7,192651,52.4,D,13,13,13,14,Metro,1,1,1,2
04/09/2021,36061,14,New York County,NY,26.9,438017,438005,29.9,437311,31.3,161600,58.5,97.1,709476,43.6,709426,48.4,706964,50.6,196093,71,C,9,9,10,11,Metro,1,1,2,3
04/09/2021,36081,14,Queens County,NY,20.9,471853,471836,24.3,471348,26.2,168368,45.7,97.1,775759,34.4,775709,39.9,774016,42.9,230799,62.7,C,9,9,9,10,Metro,1,1,1,2
04/09/2021,36005,14,Bronx County,NY,16.8,238485,238466,20.2,238268,22.3,86237,45.7,97.1,370526,26.1,370475,31.4,369751,34.6,114523,60.7,D,13,13,13,14,Metro,1,1,1,2
04/09/2021,36085,14,Richmond County,NY,21.7,103203,103196,25.2,103098,27.7,43051,54.3,97.1,159137,33.4,159123,38.9,158668,42.6,55409,69.9,B,5,5,5,7,Metro,1,1,1,3
04/08/2021,36047,14,Kings County,NY,16,408408,408393,19,407933,20.6,136086,37,97.2,686845,26.8,686764,31.9,685549,34.6,190324,51.7,D,13,13,13,14,Metro,1,1,1,2
04/08/2021,36081,14,Queens County,NY,20.4,459371,459356,23.6,458893,25.5,164990,44.8,97.2,753747,33.4,753697,38.8,752357,41.7,228205,62,C,9,9,9,10,Metro,1,1,1,2
04/08/2021,36085,14,Richmond County,NY,21.1,100485,100478,24.6,100382,27,42405,53.5,97.2,155298,32.6,155284,38.0,154950,41.6,54894,69.2,B,5,5,5,7,Metro,1,1,1,3
04/08/2021,36005,14,Bronx County,NY,16.4,231991,231972,19.6,231789,21.7,84517,44.8,97.2,362107,25.5,362056,30.7,361461,33.8,113371,60.1,D,13,13,13,14,Metro,1,1,1,2
04/08/2021,36061,14,New York County,NY,26.1,425776,425764,29.1,425105,30.4,159507,57.8,97.2,689170,42.3,689121,47.1,687008,49.2,194602,70.5,C,9,9,10,11,Metro,1,1,2,3
04/07/2021,36081,14,Queens County,NY,19.9,448286,448272,23.1,447835,24.8,162524,44.1,97.2,737760,32.7,737711,38.0,736545,40.9,226095,61.4,C,9,9,9,10,Metro,1,1,1,2
04/07/2021,36061,14,New York County,NY,25.5,415790,415778,28.4,415170,29.7,158019,57.2,97.2,673667,41.4,673618,46.0,671767,48.1,193567,70.1,C,9,9,9,11,Metro,1,1,1,3
04/07/2021,36005,14,Bronx County,NY,16,227536,227517,19.3,227348,21.3,83545,44.3,97.2,355120,25,355069,30.1,354560,33.2,112448,59.6,D,13,13,13,14,Metro,1,1,1,2
04/07/2021,36047,14,Kings County,NY,15.5,396499,396485,18.4,396055,20,133521,36.3,97.2,671233,26.2,671153,31.2,670050,33.9,188515,51.2,D,13,13,13,14,Metro,1,1,1,2
04/07/2021,36085,14,Richmond County,NY,20.8,98990,98983,24.2,98888,26.6,42082,53.1,97.2,152460,32,152446,37.3,152183,40.9,54533,68.8,B,5,5,5,7,Metro,1,1,1,3
04/06/2021,36047,14,Kings County,NY,15.4,393391,393377,18.3,392965,19.9,132809,36.1,97.2,668025,26.1,667945,31.0,666914,33.7,188158,51.1,D,13,13,13,14,Metro,1,1,1,2
04/06/2021,36081,14,Queens County,NY,19.7,445026,445012,22.9,444585,24.7,161697,43.9,97.2,734009,32.6,733960,37.8,732861,40.7,225625,61.3,C,9,9,9,10,Metro,1,1,1,2
04/06/2021,36005,14,Bronx County,NY,16,226786,226768,19.2,226603,21.2,83396,44.2,97.2,353899,25,353849,30.0,353364,33,112326,59.5,D,13,13,13,14,Metro,1,1,1,2
04/06/2021,36085,14,Richmond County,NY,20.7,98707,98700,24.1,98607,26.5,42009,53,97.2,151815,31.9,151801,37.1,151579,40.7,54455,68.7,B,5,5,5,7,Metro,1,1,1,3
04/06/2021,36061,14,New York County,NY,25.4,413659,413647,28.2,413058,29.6,157699,57.1,97.2,669610,41.1,669561,45.7,667799,47.8,193329,70,C,9,9,9,11,Metro,1,1,1,3
04/05/2021,36081,14,Queens County,NY,19.1,430189,430175,22.1,429794,23.8,158912,43.1,97.2,719194,31.9,719145,37.0,718128,39.8,223930,60.8,C,9,9,9,10,Metro,1,1,1,2
04/05/2021,36061,14,New York County,NY,24.9,404827,404816,27.6,404278,29,156651,56.7,97.2,656314,40.3,656265,44.8,654617,46.9,192610,69.8,C,9,9,9,11,Metro,1,1,1,3
04/05/2021,36047,14,Kings County,NY,14.8,379148,379135,17.6,378776,19.1,130669,35.5,97.2,654276,25.6,654198,30.4,653204,33,186824,50.8,D,13,13,13,14,Metro,1,1,1,2
04/05/2021,36085,14,Richmond County,NY,20.5,97514,97507,23.8,97424,26.2,41832,52.8,97.2,149803,31.5,149789,36.6,149582,40.2,54183,68.3,B,5,5,5,7,Metro,1,1,1,3
04/05/2021,36005,14,Bronx County,NY,15.7,222392,222375,18.8,222216,20.8,82376,43.6,97.2,348284,24.6,348236,29.5,347775,32.5,111419,59,D,13,13,13,14,Metro,1,1,1,2
04/04/2021,36085,14,Richmond County,NY,20.2,95955,95948,23.5,95868,25.7,41528,52.4,97.2,148630,31.2,148616,36.3,148414,39.8,53979,68.1,B,5,5,5,7,Metro,1,1,1,3
04/04/2021,36005,14,Bronx County,NY,15.5,220387,220370,18.7,220213,20.6,81898,43.4,97.2,346148,24.4,346100,29.3,345641,32.3,111075,58.8,D,13,13,13,14,Metro,1,1,1,2
04/04/2021,36047,14,Kings County,NY,14.6,374481,374469,17.4,374118,18.9,129583,35.2,97.2,647422,25.3,647346,30.1,646362,32.7,185927,50.5,D,13,13,13,14,Metro,1,1,1,2
04/04/2021,36081,14,Queens County,NY,18.8,423516,423502,21.8,423130,23.5,157460,42.7,97.2,712487,31.6,712438,36.7,711429,39.5,222873,60.5,C,9,9,9,10,Metro,1,1,1,2
04/04/2021,36061,14,New York County,NY,24.6,401148,401137,27.4,400614,28.7,156206,56.6,97.2,651785,40,651736,44.5,650098,46.6,192264,69.6,C,9,9,9,11,Metro,1,1,1,3
04/03/2021,36061,13,New York County,NY,24,390976,390965,26.7,390466,28,153953,55.8,97.2,637980,39.2,637931,43.6,636353,45.6,191026,69.2,C,9,9,9,11,Metro,1,1,1,3
04/03/2021,36047,13,Kings County,NY,14.2,362594,362582,16.8,362259,18.3,126523,34.4,97.2,632924,24.7,632848,29.4,631902,31.9,184238,50.1,D,13,13,13,14,Metro,1,1,1,2
04/03/2021,36005,13,Bronx County,NY,15.1,214817,214800,18.2,214648,20.1,80215,42.5,97.2,340488,24,340440,28.8,339997,31.8,110087,58.3,D,13,13,13,14,Metro,1,1,1,2
04/03/2021,36081,13,Queens County,NY,18.1,407710,407698,21,407347,22.6,152853,41.5,97.2,697043,30.9,696995,35.9,696020,38.6,220542,59.9,C,9,9,9,10,Metro,1,1,1,2
04/03/2021,36085,13,Richmond County,NY,19.6,93423,93416,22.8,93337,25.1,40548,51.1,97.2,146462,30.8,146448,35.8,146250,39.3,53504,67.5,B,5,5,5,7,Metro,1,1,1,3
04/02/2021,36061,13,New York County,NY,23.3,378940,378930,25.9,378465,27.1,151567,54.9,97.2,622217,38.2,622169,42.5,620642,44.4,189642,68.7,C,9,9,9,11,Metro,1,1,1,3
